size,omega0
1791,561.6673095
1792,562.0679061
1793,562.4685451
1794,562.8692265
1795,563.26995
1796,563.6707156
1797,564.071523
1798,564.4723723
1799,564.8732631
1800,565.2741955
1801,565.6751691
1802,566.076184
1803,566.4772399
1804,566.8783368
1805,567.2794744
1806,567.6806527
1807,568.0818714
1808,568.4831306
1809,568.8844299
1810,569.2857693
1811,569.6871487
1812,570.0885678
1813,570.4900266
1814,570.8915249
1815,571.2930626
1816,571.6946395
1817,572.0962555
1818,572.4979105
1819,572.8996042
1820,573.3013367
1821,573.7031076
1822,574.104917
1823,574.5067646
1824,574.9086503
1825,575.310574
1826,575.7125355
1827,576.1145347
1828,576.5165715
1829,576.9186456
1830,577.3207571
1831,577.7229056
1832,578.1250911
1833,578.5273135
1834,578.9295726
1835,579.3318682
1836,579.7342003
1837,580.1365687
1838,580.5389732
1839,580.9414137
1840,581.34389
1841,581.7464021
1842,582.1489498
1843,582.5515329
1844,582.9541513
1845,583.3568049
1846,583.7594934
1847,584.1622169
1848,584.5649751
1849,584.9677679
1850,585.3705952
1851,585.7734567
1852,586.1763525
1853,586.5792823
1854,586.982246
1855,587.3852434
1856,587.7882745
1857,588.191339
1858,588.5944368
1859,588.9975679
1860,589.400732
1861,589.803929
1862,590.2071588
1863,590.6104212
1864,591.0137161
1865,591.4170434
1866,591.8204029
1867,592.2237944
1868,592.6272179
1869,593.0306732
1870,593.4341601
1871,593.8376785
1872,594.2412283
1873,594.6448093
1874,595.0484214
1875,595.4520644
1876,595.8557383
1877,596.2594428
1878,596.6631778
1879,597.0669433
1880,597.4707389
1881,597.8745647
1882,598.2784205
1883,598.682306
1884,599.0862213
1885,599.490166
1886,599.8941402
1887,600.2981437
1888,600.7021762
1889,601.1062378
1890,601.5103282
1891,601.9144472
1892,602.3185949
1893,602.7227709
1894,603.1269753
1895,603.5312078
1896,603.9354682
1897,604.3397566
1898,604.7440726
1899,605.1484162
1900,605.5527873
1901,605.9571856
1902,606.3616111
1903,606.7660636
1904,607.170543
1905,607.5750491
1906,607.9795819
1907,608.384141
1908,608.7887265
1909,609.1933381
1910,609.5979758
1911,610.0026394
1912,610.4073287
1913,610.8120436
1914,611.216784
1915,611.6215498
1916,612.0263407
1917,612.4311566
1918,612.8359975
1919,613.2408631
1920,613.6457534
1921,614.0506681
1922,614.4556072
1923,614.8605705
1924,615.2655579
1925,615.6705691
1926,616.0756042
1927,616.4806629
1928,616.8857451
1929,617.2908507
1930,617.6959795
1931,618.1011313
1932,618.5063062
1933,618.9115038
1934,619.316724
1935,619.7219668
1936,620.127232
1937,620.5325194
1938,620.9378289
1939,621.3431604
1940,621.7485137
1941,622.1538886
1942,622.5592851
1943,622.964703
1944,623.3701421
1945,623.7756024
1946,624.1810836
1947,624.5865857
1948,624.9921085
1949,625.3976518
1950,625.8032155
1951,626.2087995
1952,626.6144036
1953,627.0200277
1954,627.4256717
1955,627.8313354
1956,628.2370186
1957,628.6427213
1958,629.0484433
1959,629.4541844
1960,629.8599445
1961,630.2657235
1962,630.6715212
1963,631.0773375
1964,631.4831723
1965,631.8890254
1966,632.2948966
1967,632.7007858
1968,633.106693
1969,633.5126178
1970,633.9185603
1971,634.3245203
1972,634.7304975
1973,635.136492
1974,635.5425035
1975,635.9485318
1976,636.354577
1977,636.7606388
1978,637.166717
1979,637.5728116
1980,637.9789224
1981,638.3850492
1982,638.791192
1983,639.1973505
1984,639.6035247
1985,640.0097144
1986,640.4159194
1987,640.8221397
1988,641.228375
1989,641.6346253
1990,642.0408903
1991,642.44717
1992,642.8534642
1993,643.2597728
1994,643.6660957
1995,644.0724326
1996,644.4787834
1997,644.8851481
1998,645.2915265
1999,645.6979184
2000,646.1043236
2001,646.5107421
2002,646.9171738
2003,647.3236184
2004,647.3149435
2005,647.7265614
2006,648.1381828
2007,648.549808
2008,648.9614368
2009,649.3730694
2010,649.7847058
2011,650.1963462
2012,650.6079905
2013,651.0196389
2014,651.4312913
2015,651.8429479
2016,652.2546087
2017,652.6662739
2018,653.0779433
2019,653.4896172
2020,653.9012956
2021,654.3129785
2022,654.724666
2023,655.1363581
2024,655.5480551
2025,655.9597568
2026,656.3714633
2027,656.7831748
2028,657.1948913
2029,657.6066128
2030,658.0183395
2031,658.4300713
2032,658.8418084
2033,659.2535507
2034,659.6652985
2035,660.0770517
2036,660.4888104
2037,660.9005746
2038,661.3123445
2039,661.7241201
2040,662.1359014
2041,662.5476885
2042,662.9594815
2043,663.3712805
2044,663.7830855
2045,664.1948965
2046,664.6067137
2047,665.0185371
2048,665.4303667
2049,665.8422027
2050,666.2540451
2051,666.6658939
2052,667.0777493
2053,667.4896112
2054,667.9014798
2055,668.3133551
2056,668.7252372
2057,669.1371261
2058,669.5490219
2059,669.9609246
2060,670.3728345
2061,670.7847514
2062,671.1966754
2063,671.6086067
2064,672.0205453
2065,672.4324912
2066,672.8444445
2067,673.2564053
2068,673.6683737
2069,674.0803496
2070,674.4923333
2071,674.9043246
2072,675.3163238
2073,675.7283308
2074,676.1403457
2075,676.5523686
2076,676.9643996
2077,677.3764387
2078,677.788486
2079,678.2005415
2080,678.6126053
2081,679.0246775
2082,679.4367581
2083,679.8488473
2084,680.2609449
2085,680.6730513
2086,681.0851663
2087,681.49729
2088,681.9094226
2089,682.321564
2090,682.7337144
2091,683.1458739
2092,683.5580423
2093,683.97022
2094,684.3824068
2095,684.7946029
2096,685.2068083
2097,685.6190231
2098,686.0312473
2099,686.4434811
2100,686.8557245
2101,687.2679775
2102,687.6802402
2103,688.0925127
2104,688.504795
2105,688.9170872
2106,689.3293894
2107,689.7417017
2108,690.154024
2109,690.5663565
2110,690.9786992
2111,691.3910522
2112,691.8034155
2113,692.2157892
2114,692.6281735
2115,693.0405682
2116,693.4529736
2117,693.8653896
2118,694.2778164
2119,694.690254
2120,695.1027024
2121,695.5151618
2122,695.9276321
2123,696.3401135
2124,696.752606
2125,697.1651097
2126,697.5776246
2127,697.9901508
2128,698.4026884
2129,698.8152374
2130,699.227798
2131,699.6403701
2132,700.0529538
2133,700.4655492
2134,700.8781563
2135,701.2907753
2136,701.7034062
2137,702.116049
2138,702.5287038
2139,702.9413707
2140,703.3540497
2141,703.7667409
2142,704.1794444
2143,704.5921602
2144,705.0048884
2145,705.417629
2146,705.8303822
2147,706.2431479
2148,706.6559263
2149,707.0687174
2150,707.4815213
2151,707.894338
2152,708.3071677
2153,708.7200103
2154,709.1328659
2155,709.5457346
2156,709.9586164
2157,710.3715115
2158,710.7844199
2159,711.1973416
2160,711.6102768
2161,712.0232254
2162,712.4361875
2163,712.8491633
2164,713.2621527
2165,713.6751558
2166,714.0881728
2167,714.5012036
2168,714.9142483
2169,715.327307
2170,715.7403798
2171,716.1534666
2172,716.5665677
2173,716.979683
2174,717.3928126
2175,717.8059566
2176,718.219115
2177,718.6322879
2178,719.0454753
2179,719.4586774
2180,719.8718942
2181,720.2851257
2182,720.698372
2183,721.1116333
2184,721.5249094
2185,721.9382006
2186,722.3515068
2187,722.7648282
2188,723.1781648
2189,723.5915166
2190,724.0048838
2191,724.4182664
2192,724.8316644
2193,725.2450779
2194,725.658507
2195,726.0719518
2196,726.4854122
2197,726.8988885
2198,727.3123805
2199,727.7258885
2200,728.1394125
2201,728.5529524
2202,728.9665085
2203,729.3800807
2204,729.7936691
2205,730.2072739
2206,730.6208949
2207,731.0345324
2208,731.4481864
2209,731.8618568
2210,732.2755439
2211,732.6892477
2212,733.1029682
2213,733.5167055
2214,733.9304596
2215,734.3442307
2216,734.7580187
2217,735.1718238
2218,735.5856461
2219,735.9994855
2220,736.4133421
2221,736.827216
2222,737.2411073
2223,737.6550161
2224,738.0689423
2225,738.4828861
2226,738.8968475
2227,739.3108266
2228,739.7248235
2229,740.1388381
2230,740.5528707
2231,740.9669212
2232,741.3809897
2233,741.7950763
2234,742.209181
2235,742.6233039
2236,743.037445
2237,743.4516045
2238,743.8657824
2239,744.2799787
2240,744.6941936
2241,745.108427
2242,745.5226791
2243,745.9369499
2244,746.3512394
2245,746.7655478
2246,747.1798751
2247,747.5942214
2248,748.0085867
2249,748.4229711
2250,748.8373746
2251,749.2517973
2252,749.6662394
2253,750.0807008
2254,750.4951815
2255,750.9096818
2256,751.3242016
2257,751.738741
2258,752.1533001
2259,752.5678789
2260,752.9824775
2261,753.3970959
2262,753.8117343
2263,754.2263927
2264,754.6410711
2265,755.0557696
2266,755.4704883
2267,755.8852272
2268,756.2999865
2269,756.7147661
2270,757.1295661
2271,757.5443866
2272,757.9592277
2273,758.3740895
2274,758.7889719
2275,759.203875
2276,759.618799
2277,760.0337438
2278,760.4487096
2279,760.8636964
2280,761.2787043
2281,761.6937333
2282,762.1087835
2283,762.5238549
2284,762.9389477
2285,763.3540619
2286,763.7691975
2287,764.1843546
2288,764.5995334
2289,765.0147337
2290,765.4299558
2291,765.8451996
2292,766.2604653
2293,766.6757529
2294,767.0910624
2295,767.506394
2296,767.9217477
2297,768.3371235
2298,768.7525215
2299,769.1679418
2300,769.5833845
2301,769.9988495
2302,770.4143371
2303,770.8298472
2304,771.2453798
2305,771.6609352
2306,772.0765133
2307,772.4921141
2308,772.9077379
2309,773.3233845
2310,773.7390541
2311,774.1547468
2312,774.5704626
2313,774.9862016
2314,775.4019638
2315,775.8177493
2316,776.2335581
2317,776.6493905
2318,777.0652463
2319,777.4811256
2320,777.8970286
2321,778.3129553
2322,778.7289057
2323,779.1448799
2324,779.560878
2325,779.9769001
2326,780.3929461
2327,780.8090162
2328,781.2251105
2329,781.6412289
2330,782.0573717
2331,782.4735387
2332,782.8897301
2333,783.305946
2334,783.7221864
2335,784.1384514
2336,784.554741
2337,784.9710553
2338,785.3873944
2339,785.8037583
2340,786.2201471
2341,786.6365609
2342,787.0529997
2343,787.4694636
2344,787.8859527
2345,788.302467
2346,788.7190065
2347,789.1355714
2348,789.5521618
2349,789.9687775
2350,790.3854189
2351,790.8020858
2352,791.2187784
2353,791.6354967
2354,792.0522408
2355,792.4690108
2356,792.8858066
2357,793.3026285
2358,793.7194764
2359,794.1363504
2360,794.5532506
2361,794.9701771
2362,795.3871298
2363,795.8041089
2364,796.2211145
2365,796.6381465
2366,797.0552051
2367,797.4722903
2368,797.8894022
2369,798.3065408
2370,798.7237063
2371,799.1408986
2372,799.5581179
2373,799.9753642
2374,800.3926375
2375,800.809938
2376,801.2272657
2377,801.6446206
2378,802.0620028
2379,802.4794125
2380,802.8968496
2381,803.3143142
2382,803.7318064
2383,804.1493262
2384,804.5668738
2385,804.9844491
2386,805.4020522
2387,805.8196832
2388,806.2373422
2389,806.6550293
2390,807.0727444
2391,807.4904877
2392,807.9082591
2393,808.3260589
2394,808.743887
2395,809.1617435
2396,809.5796285
2397,809.9975421
2398,810.4154842
2399,810.833455
2400,811.2514545
2401,811.6694828
2402,812.08754
2403,812.5056261
2404,812.9237411
2405,813.3418852
2406,813.7600585
2407,814.1782609
2408,814.5964925
2409,815.0147534
2410,815.4330437
2411,815.8513635
2412,816.2697127
2413,816.6880915
2414,817.1064999
2415,817.524938
2416,817.9434058
2417,818.3619034
2418,818.780431
2419,819.1989884
2420,819.6175759
2421,820.0361934
2422,820.4548411
2423,820.873519
2424,821.2922271
2425,821.7109655
2426,822.1297344
2427,822.5485336
2428,822.9673634
2429,823.3862238
2430,823.8051148
2431,824.2240365
2432,824.642989
2433,825.0619723
2434,825.4809866
2435,825.9000317
2436,826.3191079
2437,826.7382152
2438,827.1573537
2439,827.5765233
2440,827.9957243
2441,828.4149566
2442,828.8342203
2443,829.2535154
2444,829.6728421
2445,830.0922004
2446,830.5115904
2447,830.9310121
2448,831.3504656
2449,831.7699509
2450,832.1894681
2451,832.6090174
2452,833.0285987
2453,833.448212
2454,833.8678576
2455,834.2875354
2456,834.7072455
2457,835.126988
2458,835.5467629
2459,835.9665702
2460,836.3864102
2461,836.8062827
2462,837.226188
2463,837.646126
2464,838.0660968
2465,838.4861005
2466,838.9061371
2467,839.3262067
2468,839.7463094
2469,840.1664452
2470,840.5866142
2471,841.0068165
2472,841.4270521
2473,841.8473211
2474,842.2676235
2475,842.6879594
2476,843.108329
2477,843.5287321
2478,843.949169
2479,844.3696396
2480,844.7901441
2481,845.2106825
2482,845.6312548
2483,846.0518611
2484,846.4725016
2485,846.8931761
2486,847.3138849
2487,847.734628
2488,848.1554055
2489,848.5762173
2490,848.9970636
2491,849.4179444
2492,849.8388599
2493,850.25981
2494,850.6807948
2495,851.1018144
2496,851.5228689
2497,851.9439582
2498,852.3650826
2499,852.786242
2500,853.2074365
2501,855.3666667
2502,856.0666667
2503,855.7666667
2504,857.4
2505,858.6666667
2506,858
2507,860.6666667
2508,859.2333333
2509,859.5666667
2510,860.2
2511,859.8333333
2512,861.8
2513,859.1333333
2514,863.5666667
2515,862.6
2516,862.9333333
2517,861.2666667
2518,864.6
2519,864.7666667
2520,864.4666667
2521,863.4
2522,864.0666667
2523,861
2524,863.8666667
2525,865.5333333
2526,866.1333333
2527,869.3666667
2528,866.2
2529,868.4333333
2530,866.6
2531,867.6666667
2532,871.1333333
2533,868.8666667
2534,870.2
2535,870.3
2536,871.6666667
2537,870.9
2538,870.4666667
2539,871.5666667
2540,872.1333333
2541,872.0666667
2542,873.7666667
2543,875
2544,874.7333333
2545,874.1333333
2546,876.7666667
2547,874.8
2548,875.4333333
2549,875.9333333
2550,876.3333333
2551,876.2
2552,875.4666667
2553,876.0333333
2554,877.1666667
2555,877.8
2556,879.8333333
2557,879.3
2558,878.6666667
2559,881.0666667
2560,880.7666667
2561,879.8666667
2562,881.2
2563,882.6333333
2564,878.6333333
2565,883.5666667
2566,882
2567,882.4333333
2568,885.7333333
2569,886.5333333
2570,883.8333333
2571,886.4
2572,887.9666667
2573,885.1333333
2574,886.3666667
2575,887.5
2576,889.3666667
2577,890.9
2578,889.1
2579,890.7
2580,887.7666667
2581,890
2582,889.6333333
2583,890.5666667
2584,892.7333333
2585,891.5
2586,890.5
2587,894.3
2588,890.8333333
2589,889.4333333
2590,892.5333333
2591,894.9333333
2592,896.2
2593,895.5666667
2594,895.3333333
2595,897.3666667
2596,896.0333333
2597,895.7666667
2598,896.6
2599,898.8
2600,896.6333333
2601,899.3666667
2602,898.4333333
2603,901.0666667
2604,899.7
2605,897.7
2606,901.3666667
2607,898.8666667
2608,901.4333333
2609,901.3
2610,898.4
2611,904
2612,903.3333333
2613,905.6666667
2614,904.0666667
2615,904.8666667
2616,907.4666667
2617,908.7333333
2618,906.1666667
2619,905.8
2620,909.3
2621,904.9666667
2622,906.9666667
2623,907.0666667
2624,907.1333333
2625,908.0666667
2626,910.5666667
2627,910.3
2628,911.4333333
2629,908.1666667
2630,908.8666667
2631,909.5333333
2632,912.7
2633,910
2634,912.8
2635,910.0333333
2636,913.6333333
2637,911.3333333
2638,912.7333333
2639,913.3666667
2640,916.6333333
2641,915.1666667
2642,917.2
2643,914.5666667
2644,914.9333333
2645,918.1666667
2646,916.7
2647,917.4
2648,917.0333333
2649,919
2650,919.4
2651,919.6666667
2652,922.0333333
2653,919.7666667
2654,920.9
2655,922.3666667
2656,919.3
2657,922.2666667
2658,922.6333333
2659,922.4666667
2660,923.5333333
2661,921.5
2662,924.8666667
2663,924.4
2664,924.9666667
2665,925.0333333
2666,925.4
2667,926.8666667
2668,929.1
2669,925.2333333
2670,927.3
2671,928.5666667
2672,928.5
2673,928.2666667
2674,930.7
2675,929.5666667
2676,928.9
2677,930.5666667
2678,932.7666667
2679,932.6666667
2680,930.7666667
2681,934.4333333
2682,934.1333333
2683,932.7333333
2684,931.5
2685,934.5333333
2686,932.9666667
2687,936.0333333
2688,935.2666667
2689,936.3
2690,934.1333333
2691,935.0666667
2692,938.3666667
2693,938.9666667
2694,935.6
2695,938.1666667
2696,937.7666667
2697,940.9333333
2698,940.0333333
2699,937.9333333
2700,938.4
2701,939.5
2702,942.1666667
2703,942.7666667
2704,940.1
2705,943.7
2706,941.0333333
2707,941.1
2708,944.2333333
2709,943.7
2710,940.7666667
2711,943.4
2712,945.2333333
2713,949.9666667
2714,947.2666667
2715,944.3666667
2716,946.4333333
2717,946.5
2718,948.1
2719,947.8666667
2720,949.1666667
2721,950.0333333
2722,951.6666667
2723,950.2
2724,948.1333333
2725,950.1
2726,950.9333333
2727,951.3333333
2728,950.1666667
2729,952
2730,954.8333333
2731,952.1666667
2732,956.1333333
2733,955.4333333
2734,956
2735,957.0333333
2736,954.5
2737,954.5
2738,956.4666667
2739,957.5
2740,958.9333333
2741,958.4
2742,959.0333333
2743,959.3666667
2744,960.1333333
2745,957.4666667
2746,960.5
2747,957.9
2748,961.9
2749,960.1666667
2750,960.7
2751,962.3333333
2752,962.4333333
2753,962.7333333
2754,964
2755,962.8666667
2756,963.8333333
2757,962.8333333
2758,965.2
2759,967.2333333
2760,966.3
2761,967.0333333
2762,969.4333333
2763,966.4666667
2764,967.5333333
2765,968.7666667
2766,967.5666667
2767,970.7333333
2768,970.4
2769,968.1333333
2770,970.1666667
2771,971.9333333
2772,969.0666667
2773,973.1333333
2774,971.6
2775,975.1333333
2776,972.1
2777,973.1333333
2778,973.6666667
2779,976.6333333
2780,977.1
2781,975.9333333
2782,976.7666667
2783,976.5666667
2784,978.6666667
2785,976.5
2786,978.1
2787,978.5666667
2788,978.4
2789,979.3666667
2790,981.7666667
2791,978.9
2792,978.5
2793,979.5
2794,982.6
2795,982.0666667
2796,980.7333333
2797,982.8
2798,981.2666667
2799,982.3
2800,984.7666667
2801,985.5333333
2802,981.8666667
2803,987.3333333
2804,984.4
2805,986.3666667
2806,986.0666667
2807,983.9
2808,986.8
2809,986.7666667
2810,988.2
2811,989.4
2812,990.6
2813,989.4
2814,991.1333333
2815,991.1
2816,991.0666667
2817,992.1666667
2818,992.7333333
2819,990.9666667
2820,989.7
2821,991.5333333
2822,994.7666667
2823,995.6333333
2824,996.6
2825,995.8666667
2826,994.8333333
2827,995.5666667
2828,995.5
2829,996.7666667
2830,993.2333333
2831,996.5666667
2832,999.0333333
2833,996.7
2834,996.9333333
2835,1000.033333
2836,999.3666667
2837,999.9
2838,997.1
2839,999.0333333
2840,1001.466667
2841,1001.533333
2842,1001.266667
2843,1001.7
2844,1001.7
2845,1005.366667
2846,1001.2
2847,1005.766667
2848,1005.866667
2849,1003.466667
2850,1001.766667
2851,1006.7
2852,1007.033333
2853,1005.2
2854,1007.233333
2855,1008.166667
2856,1008.466667
2857,1008.966667
2858,1006.466667
2859,1009.466667
2860,1009.6
2861,1010.6
2862,1010.333333
2863,1010.4
2864,1008.933333
2865,1012.2
2866,1009.933333
2867,1013.966667
2868,1014.3
2869,1014.433333
2870,1012.033333
2871,1014.266667
2872,1013.566667
2873,1013
2874,1015.666667
2875,1014.233333
2876,1015.5
2877,1015.4
2878,1016.466667
2879,1017.466667
2880,1018.066667
2881,1019.1
2882,1015.9
2883,1019.6
2884,1019.633333
2885,1019.566667
2886,1017.3
2887,1021.5
2888,1022.9
2889,1019.5
2890,1023.666667
2891,1019.833333
2892,1023.566667
2893,1023.7
2894,1020.866667
2895,1023.933333
2896,1025.266667
2897,1024.833333
2898,1026.933333
2899,1026.7
2900,1026.466667
2901,1025.033333
2902,1027.5
2903,1025.433333
2904,1026.766667
2905,1025.466667
2906,1029.966667
2907,1030.1
2908,1027.166667
2909,1031.1
2910,1033.833333
2911,1031.466667
2912,1033.2
2913,1030.866667
2914,1032.1
2915,1032.6
2916,1033.233333
2917,1034.8
2918,1036.933333
2919,1033.966667
2920,1035.933333
2921,1033.333333
2922,1034.833333
2923,1038.133333
2924,1034.166667
2925,1036.166667
2926,1036.8
2927,1036.566667
2928,1038.033333
2929,1037.466667
2930,1038.4
2931,1041
2932,1040.9
2933,1039.266667
2934,1041.866667
2935,1041.166667
2936,1042.266667
2937,1042.066667
2938,1043.7
2939,1045.5
2940,1043.466667
2941,1045.4
2942,1044.7
2943,1042.8
2944,1043.233333
2945,1048.6
2946,1047.066667
2947,1047.8
2948,1045.8
2949,1046.666667
2950,1049.833333
2951,1046.733333
2952,1048.266667
2953,1048.633333
2954,1050.533333
2955,1049.066667
2956,1051.733333
2957,1051.233333
2958,1052.166667
2959,1052.733333
2960,1051.8
2961,1053.433333
2962,1053.466667
2963,1053.166667
2964,1053.633333
2965,1055.266667
2966,1055.5
2967,1053.866667
2968,1052.566667
2969,1055.433333
2970,1054.966667
2971,1060.366667
2972,1057.266667
2973,1057
2974,1057.966667
2975,1061.633333
2976,1060.2
2977,1057.7
2978,1059.3
2979,1060.666667
2980,1061.133333
2981,1060.266667
2982,1061.466667
2983,1063.133333
2984,1063.966667
2985,1062.6
2986,1065.2
2987,1061.466667
2988,1061.566667
2989,1067.166667
2990,1063.733333
2991,1064.566667
2992,1065.766667
2993,1066.566667
2994,1067.3
2995,1065.1
2996,1070.966667
2997,1070.3
2998,1067.7
2999,1072.366667
3000,1068.633333
3001,1071.766667
3002,1069.4
3003,1072.6
3004,1070.433333
3005,1069.966667
3006,1071.366667
3007,1075.433333
3008,1072.733333
3009,1075.8
3010,1073.8
3011,1074.4
3012,1074.933333
3013,1075.566667
3014,1074.433333
3015,1076.3
3016,1075.3
3017,1079
3018,1078.266667
3019,1077.6
3020,1079.933333
3021,1079.666667
3022,1080.6
3023,1081.766667
3024,1078.466667
3025,1081.8
3026,1082.866667
3027,1079.966667
3028,1080.4
3029,1082.833333
3030,1083.8
3031,1080.1
3032,1085.6
3033,1083.866667
3034,1084.833333
3035,1087.266667
3036,1086.966667
3037,1087.066667
3038,1085.266667
3039,1087.033333
3040,1086.866667
3041,1086.966667
3042,1087.866667
3043,1088.266667
3044,1088.266667
3045,1090.966667
3046,1090.066667
3047,1089.633333
3048,1089.5
3049,1090.1
3050,1089.933333
3051,1096.333333
3052,1094.3
3053,1094.833333
3054,1093.8
3055,1091.233333
3056,1095.266667
3057,1097.5
3058,1094.8
3059,1092.266667
3060,1095.666667
3061,1096.6
3062,1095.2
3063,1095.866667
3064,1097.533333
3065,1099.366667
3066,1099.2
3067,1098.7
3068,1099.333333
3069,1102.066667
3070,1096.666667
3071,1100.333333
3072,1101.133333
3073,1102.933333
3074,1101.8
3075,1101.9
3076,1104.566667
3077,1103.266667
3078,1103.666667
3079,1104.5
3080,1103.6
3081,1103.533333
3082,1103.6
3083,1105.9
3084,1106.233333
3085,1108.333333
3086,1108.233333
3087,1107.366667
3088,1107.466667
3089,1110.333333
3090,1108.933333
3091,1110.766667
3092,1108.066667
3093,1108.433333
3094,1110.033333
3095,1112.366667
3096,1109.766667
3097,1112.666667
3098,1110.333333
3099,1113.566667
3100,1113.966667
3101,1113.466667
3102,1112.5
3103,1117.033333
3104,1114.6
3105,1115.733333
3106,1115.833333
3107,1116.5
3108,1116.8
3109,1113.4
3110,1118.933333
3111,1117.633333
3112,1117.933333
3113,1120.133333
3114,1120.666667
3115,1118.366667
3116,1119.2
3117,1120.433333
3118,1120.733333
3119,1122.033333
3120,1123
3121,1122.2
3122,1121
3123,1123.333333
3124,1121.666667
3125,1125.8
3126,1121.666667
3127,1124.2
3128,1125.066667
3129,1126.233333
3130,1127.7
3131,1126.166667
3132,1125.4
3133,1126.633333
3134,1128.866667
3135,1128.133333
3136,1130.033333
3137,1129.833333
3138,1131.133333
3139,1132.633333
3140,1129.733333
3141,1130.233333
3142,1130.966667
3143,1133.7
3144,1131.4
3145,1130.2
3146,1132.733333
3147,1133.666667
3148,1132.766667
3149,1136.3
3150,1134.6
3151,1136.8
3152,1137.333333
3153,1136.733333
3154,1134.366667
3155,1136.233333
3156,1138.133333
3157,1139.266667
3158,1138.433333
3159,1136.766667
3160,1139.6
3161,1139.966667
3162,1143.966667
3163,1142.933333
3164,1140.8
3165,1139.733333
3166,1141
3167,1142.2
3168,1141.266667
3169,1145.5
3170,1143.966667
3171,1142.533333
3172,1146.466667
3173,1145.1
3174,1146.166667
3175,1146.2
3176,1148.066667
3177,1147.666667
3178,1146.1
3179,1146.733333
3180,1151.166667
3181,1148.5
3182,1146.066667
3183,1149
3184,1149.6
3185,1152.933333
3186,1149.966667
3187,1151.133333
3188,1152.233333
3189,1152
3190,1152.633333
3191,1150.566667
3192,1155.266667
3193,1156.566667
3194,1151.3
3195,1154.966667
3196,1155.7
3197,1154.2
3198,1155.333333
3199,1155.733333
3200,1158.933333
3201,1156.8
3202,1156.2
3203,1158.7
3204,1157.766667
3205,1157.333333
3206,1160.633333
3207,1161.266667
3208,1157.3
3209,1162.133333
3210,1158.033333
3211,1161.766667
3212,1160.866667
3213,1164.8
3214,1162.5
3215,1162.666667
3216,1165
3217,1165.533333
3218,1165
3219,1164.9
3220,1167.266667
3221,1165.3
3222,1165.633333
3223,1167.166667
3224,1168.566667
3225,1164.533333
3226,1167.266667
3227,1169.4
3228,1168.8
3229,1167.366667
3230,1171.566667
3231,1172.833333
3232,1170.366667
3233,1173.9
3234,1172.5
3235,1171.466667
3236,1170.033333
3237,1175.633333
3238,1171.566667
3239,1173.333333
3240,1173.9
3241,1176.833333
3242,1175.5
3243,1176.9
3244,1175.133333
3245,1177.666667
3246,1174.833333
3247,1176.1
3248,1174.966667
3249,1178.1
3250,1181
3251,1178.45
3252,1181.55
3253,1178.15
3254,1180.55
3255,1182.4
3256,1180.65
3257,1182
3258,1182.8
3259,1188.45
3260,1179.4
3261,1183.4
3262,1185.55
3263,1182.8
3264,1185.05
3265,1186.75
3266,1186.9
3267,1186.55
3268,1185.8
3269,1187
3270,1187.4
3271,1187.55
3272,1187.45
3273,1185.5
3274,1187.75
3275,1186.6
3276,1192.2
3277,1187.3
3278,1194.45
3279,1192.3
3280,1191.55
3281,1188.85
3282,1187.2
3283,1188.85
3284,1194.05
3285,1197.5
3286,1194.85
3287,1194.85
3288,1195
3289,1195
3290,1196.55
3291,1196.7
3292,1197.15
3293,1199.65
3294,1198.7
3295,1194.9
3296,1199.25
3297,1195.95
3298,1204.75
3299,1203.2
3300,1203.25
3301,1200.3
3302,1202.85
3303,1200.15
3304,1207.4
3305,1204.5
3306,1202.95
3307,1204.9
3308,1205.05
3309,1206.9
3310,1205.55
3311,1204.85
3312,1205.65
3313,1207.7
3314,1205.35
3315,1208.15
3316,1205.75
3317,1205.55
3318,1206.3
3319,1210.55
3320,1207.05
3321,1208.55
3322,1209.35
3323,1213.7
3324,1210.8
3325,1212.45
3326,1209.1
3327,1215.55
3328,1213.85
3329,1215.3
3330,1211.85
3331,1209.95
3332,1212.95
3333,1213.45
3334,1217.7
3335,1220.9
3336,1219.15
3337,1217.55
3338,1220.7
3339,1218.2
3340,1217.75
3341,1218.6
3342,1216.1
3343,1220.4
3344,1221.6
3345,1218.95
3346,1221.25
3347,1219.2
3348,1224.95
3349,1221.9
3350,1222.9
3351,1224.2
3352,1224.4
3353,1220.55
3354,1225.8
3355,1222.75
3356,1225.45
3357,1224.8
3358,1230.25
3359,1226.5
3360,1227.65
3361,1227.2
3362,1224.1
3363,1230.5
3364,1228.7
3365,1231.95
3366,1228.6
3367,1233.55
3368,1231.4
3369,1229.5
3370,1227.25
3371,1232
3372,1230.4
3373,1232.35
3374,1234.7
3375,1233.35
3376,1235.8
3377,1235.05
3378,1237.55
3379,1236.8
3380,1236.3
3381,1239.75
3382,1234.15
3383,1236.35
3384,1240.2
3385,1239.35
3386,1238.45
3387,1238.8
3388,1240.35
3389,1238.4
3390,1238.95
3391,1239.75
3392,1242.35
3393,1243.15
3394,1241.85
3395,1243.5
3396,1242.85
3397,1241.25
3398,1244.6
3399,1246.15
3400,1247.5
3401,1247.45
3402,1244.15
3403,1244.35
3404,1247.2
3405,1247.55
3406,1246.4
3407,1249.8
3408,1248.7
3409,1248.75
3410,1246.8
3411,1251.35
3412,1250.45
3413,1249.6
3414,1249.9
3415,1247.85
3416,1252.15
3417,1251.7
3418,1252.35
